type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,iata_code
medium_airport,Abeid Amani Karume International Airport,-6.222020149229999,39.224899291999996,AF,TZ,TZ-07,ZNZ
medium_airport,Arua Airport,3.0499999523162837,30.91699981689453,AF,UG,UG-303,RUA
medium_airport,Entebbe International Airport,0.04238599911332129,32.44350051879883,AF,UG,UG-102,EBB
medium_airport,Gulu Airport,2.805560111999512,32.271800994873054,AF,UG,UG-304,ULU
small_airport,Jinja Airport,0.449999988079,33.200000762900004,AF,UG,UG-204,JIN
small_airport,Kabalega Falls Airport,2.326390027999878,31.49780082702637,AF,UG,UG-409,KBG
small_airport,Kasese Airport,0.18299999833106995,30.10000038146973,AF,UG,UG-406,KSE
small_airport,Mbarara Airport,-0.555278003216,30.5993995667,AF,UG,UG-410,MBQ
small_airport,Masindi Airport,1.7580599784851074,31.7367000579834,AF,UG,UG-409,KCU
small_airport,Pakuba Airport,2.202222,31.554444,AF,UG,UG-U-A,PAF
medium_airport,Soroti Airport,1.7276899814605713,33.62279891967773,AF,UG,UG-211,SRT
small_airport,Tororo Airport,0.6830000281333923,34.16699981689453,AF,UG,UG-212,TRY
small_airport,Hawabango Airport,-7.392994,146.003487,OC,PG,PG-GPK,HWA
seaplane_base,Hollis Clark Bay Seaplane Base,55.481601715100005,-132.645996094,,US,US-AK,HYL
small_airport,Iboki Airport,-5.5536,149.19,OC,PG,PG-WBK,IBI
medium_airport,Indigo Bay Lodge Airport,-21.70800018310547,35.45280075073242,AF,MZ,MZ-I,IBL
small_airport,Sicogon Airstrip,11.4595,123.2506,AS,PH,PH-ILI,ICO
large_airport,Medan/Kuala Namu International Airport,3.6422220000000003,98.885278,AS,ID,ID-SU,KNO
small_airport,Apalapsili Airport,-3.8832,139.3108,AS,ID,ID-PA,AAS
small_airport,Anggi Airport,-1.3858,133.8737,AS,ID,ID-IJ,AGD
small_airport,Gunung Batin Airport,-4.61113977432251,105.23200225830078,AS,ID,ID-LA,AKQ
small_airport,Ayawasi Airport,-1.1593,132.4633,AS,ID,ID-IJ,AYW
small_airport,Boalang Airport,-0.9728959798812866,122.1449966430664,AS,ID,ID-ST,BJG
small_airport,Batom Airport,-4.16666984558,140.850006104,AS,ID,ID-PA,BXM
small_airport,Dabra Airport,-3.2705,138.6132,AS,ID,ID-PA,DRH
small_airport,Elelim Airport,-3.7826,139.3861,AS,ID,ID-PA,ELR
small_airport,Ewer Airport,-5.494,138.083,AS,ID,ID-PA,EWE
small_airport,Kornasoren Airfield,-0.936325013638,134.871994019,AS,ID,ID-PA,FOO
small_airport,Gag Island Airport,-0.4005559980869293,129.89500427246094,AS,ID,ID-IJ,GAV
small_airport,Ilu Airport,-3.7051,138.2002,AS,ID,ID-PA,IUL
small_airport,Karubaga Airport,-3.6839999999999997,138.47899999999998,AS,ID,ID-PA,KBF
small_airport,Kambuaya Airport,-1.3169,132.2857,AS,ID,ID-IJ,KBX
small_airport,Kamur Airport,-6.1851,138.6372,AS,ID,ID-PA,KCD
small_airport,Kon Airport,-8.350000381469997,127.05000305200001,AS,TL,TL-LA,KCI
small_airport,Keisah Airport,-7.666669845581055,140.5,AS,ID,ID-PA,KEA
small_airport,Kotabangun Airport,-0.26666998863200003,116.583335876,AS,ID,ID-KI,KOD
small_airport,Departi Parbo Airport,-2.093,101.4683,AS,ID,ID-JA,KRC
small_airport,Dewadaru Airport,-5.80091,110.47838,AS,ID,ID-JT,KWB
small_airport,Kelila Airport,-3.75,138.66667175292972,AS,ID,ID-PA,LLN
small_airport,Lewoleba Airport,-8.3629,123.43799999999999,AS,ID,ID-NT,LWE
small_airport,Lunyuk Airport,-8.9889,117.2158,AS,ID,ID-NB,LYK
small_airport,Mangunjaya Airport,-2.7333300113677983,103.56700134277344,AS,ID,ID-SS,MJY
small_airport,Maliana airport,-8.167739868164062,125.00900268554688,AS,ID,ID-NT,MPT
small_airport,Masalembo Airport,-5.583330154418945,114.43299865722656,AS,ID,ID-JI,MSI
small_airport,Muting Airport,-7.3147,140.5668,AS,ID,ID-PA,MUF
small_airport,Banaina Airport,2.72305011749,117.125999451,AS,ID,ID-U-A,NAF
small_airport,Bandanaira Airport,-4.533329963684082,129.89999389648438,AS,ID,ID-MA,NDA
small_airport,Obano Airport,-3.9106,136.2306,AS,ID,ID-PA,OBD
small_airport,Pulau Panjang Airport,-0.6333299875259399,103.3000030517578,AS,ID,ID-RI,PPJ
small_airport,Pomala Airport,-4.1810898780822745,121.61799621582031,AS,ID,ID-SG,PUM
small_airport,Purwokerto Airport,-7.4616699218800004,109.416999817,AS,ID,ID-JT,PWL
small_airport,Sugimanuru Airport,-4.860070228580001,122.720001221,AS,ID,ID-SG,RAQ
small_airport,Rokot Airport,-0.9499999880790709,100.75,AS,ID,ID-SB,RKI
small_airport,Yuruf Airport,-3.6333,140.958,AS,ID,ID-PA,RUF
small_airport,Sangir Airport,-8.366669654846191,118.33335876464844,AS,ID,ID-NB,SAE
small_airport,Tumbang Samba Airport,-1.4694,113.0833,AS,ID,ID-U-A,TBM
small_airport,Tiom Airport,-3.9256,138.4555,AS,ID,ID-PA,TMY
small_airport,Senggo Airport,-5.6908,139.3502,AS,ID,ID-PA,ZEG
medium_airport,Bilogai-Sugapa Airport,-3.73955988884,137.031997681,AS,ID,ID-PA,UGU
small_airport,Indagen Airport,-6.22663,147.244,OC,PG,PG-MPL,IDN
small_airport,Reeroe Airport,51.93333435058594,-10.233332633972168,EU,IE,IE-KY,CHE
small_airport,Iamalele Airport,-9.5107,150.5246,OC,PG,PG-MBA,IMA
small_airport,Inhaminga Airport,-18.41,35.0045,AF,MZ,MZ-S,IMG
small_airport,Vijayanagar Aerodrome (JSW),15.174966666700001,76.6349472222,AS,IN,IN-KA,VDY
small_airport,Jagdalpur Airport,19.07430076599121,82.03679656982422,AS,IN,IN-CT,JGB
small_airport,Neyveli Airport,11.6129560471,79.527381897,AS,IN,IN-TN,NVY
small_airport,Rajouri Airport,33.377899169921875,74.31520080566406,AS,IN,IN-JK,RJI
small_airport,Tezu Airport,27.9412002563,96.1343994141,AS,IN,IN-AR,TEI
small_airport,Chinde Airport,-18.59,36.4489,AF,MZ,MZ-Q,INE
small_airport,Iokea Airport,-8.401,146.27700000000002,OC,PG,PG-GPK,IOK
small_airport,Ioma Airport,-8.3614,147.84,OC,PG,PG-NPP,IOP
small_airport,Khaneh Airport,36.733341216999996,45.1500015259,AS,IR,IR-02,KHA
small_airport,Gheshm Airport,26.948699951171875,56.268798828125,AS,IR,IR-23,GSM
heliport,San Domino Island Heliport,42.102500915527344,15.48799991607666,EU,IT,IT-75,TQR
small_airport,Itokama Airport,-9.201527,148.264261,OC,PG,PG-NPP,ITK
medium_airport,Jiagedaqi Airport,50.375,124.116666667,AS,CN,CN-23,JGD
small_airport,Jinchuan Airport,38.542222222199996,102.348333333,AS,CN,CN-62,JIC
medium_airport,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,AS,CN,CN-50,JIQ
small_airport,Quartz Creek Airport,60.48270034789999,-149.718994141,,US,US-AK,JLA
heliport,Commodore Center Heliport,37.87852,-122.51297,,US,US-CA,JMC
small_airport,Josephstaal Airport,-4.74708333333,145.007083333,OC,PG,PG-MPM,JOP
heliport,Pentagon Army Heliport,38.8740997314,-77.0575027466,,US,US-DC,JPN
heliport,West 30th St. Heliport,40.754501342800005,-74.0071029663,,US,US-NY,JRA
heliport,Downtown-Manhattan/Wall St Heliport,40.70119858,-74.00900269,,US,US-NY,JRB
small_airport,Jiuhuashan Airport,30.7403,117.6856,AS,CN,CN-34,JUH
small_airport,Animas Air Park,37.2032012939,-107.869003296,,US,US-CO,AMK
small_airport,Broadus Airport,45.47249985,-105.4540024,,US,US-MT,BDX
small_airport,Eureka Airport,39.6041984558,-116.004997253,,US,US-NV,EUE
small_airport,Jackpot Airport/Hayden Field,41.97600173949999,-114.657997131,,US,US-NV,KPT
small_airport,Rolla Downtown Airport,37.93569946289063,-91.8134994506836,,US,US-MO,RLA
small_airport,Elizabeth Field,41.25130081179999,-72.0316009521,,US,US-NY,FID
small_airport,Humboldt Municipal Airport,42.7360992432,-94.2452011108,,US,US-IA,HUD
small_airport,Jefferson County International Airport,48.053798675500005,-122.81099700899999,,US,US-WA,TWD
small_airport,Columbia County Airport,42.2913017273,-73.7102966309,,US,US-NY,HCC
small_airport,Ardmore Downtown Executive Airport,34.1469993591,-97.1227035522,,US,US-OK,AHD
small_airport,Grand Canyon West Airport,35.990398407,-113.816001892,,US,US-AZ,GCW
small_airport,Montague-Yreka Rohrer Field,41.7304000854,-122.54599762,,US,US-CA,ROF
small_airport,Fremont County Airport,38.4280014038,-105.10600280799999,,US,US-CO,CNE
small_airport,Cooperstown-Westville Airport,42.6291999817,-74.89099884030001,,US,US-NY,COP
small_airport,Council Airport,64.89790344240001,-163.70300293,,US,US-AK,CIL
small_airport,Iraan Municipal Airport,30.905700683600003,-101.89199829100001,,US,US-TX,IRB
small_airport,Gansner Field,39.943901061999995,-120.944999695,,US,US-CA,GNF
small_airport,Chiloquin State Airport,42.579440493,-121.87906265299999,,US,US-OR,CHZ
small_airport,St. Mary's County Regional Airport,38.3153991699,-76.5501022339,,US,US-MD,LTW
small_airport,Arapahoe Municipal Airport,40.3395004272,-99.90650177,,US,US-NE,AHF
small_airport,Calverton Executive Airpark,40.9151000977,-72.7919006348,,US,US-NY,CTO
small_airport,Grants Pass Airport,42.510101318400004,-123.38800048799999,,US,US-OR,GTP
small_airport,Grand Coulee Dam Airport,47.922000885,-119.083000183,,US,US-WA,GCD
small_airport,Perry-Foley Airport,30.0692997,-83.58059692,,US,US-FL,FPY
small_airport,Salina Gunnison Airport,39.0290985107,-111.83799743700001,,US,US-UT,SBO
small_airport,Central Jersey Regional Airport,40.5243988037,-74.59839630130001,,US,US-NJ,JVI
small_airport,Gold Beach Municipal Airport,42.41339874,-124.42400359999999,,US,US-OR,GOL
small_airport,Kentland Municipal Airport,40.758701324499995,-87.42819976810001,,US,US-IN,KKT
small_airport,Fernandina Beach Municipal Airport,30.6117992401,-81.4611968994,,US,US-FL,FHB
small_airport,Maverick County Memorial International Airport,28.85720062,-100.512001,,US,US-TX,EGP
small_airport,Boulder City Municipal Airport,35.9474983215,-114.861000061,,US,US-NV,BLD
small_airport,Mesquite Airport,36.83499908,-114.0550003,,US,US-NV,MFH
small_airport,Florence Municipal Airport,43.98279953,-124.111000061,,US,US-OR,FMU
small_airport,Roosevelt Municipal Airport,40.278301239,-110.051002502,,US,US-UT,ROL
small_airport,North Fork Valley Airport,38.831699371300004,-107.64600372299999,,US,US-CO,WPO
small_airport,Antlers Municipal Airport,34.1926002502,-95.6499023438,,US,US-OK,ATE
small_airport,Wilgrove Air Park,35.2137985229,-80.67009735110001,,US,US-NC,QWG
small_airport,Austin Airport,39.4679985046,-117.194999695,,US,US-NV,ASQ
small_airport,Apalachicola Regional Airport,29.72750092,-85.02749634,,US,US-FL,AAF
medium_airport,Lehigh Valley International Airport,40.652099609375,-75.44080352783203,,US,US-PA,ABE
medium_airport,Abilene Regional Airport,32.4113006592,-99.68190002440001,,US,US-TX,ABI
large_airport,Albuquerque International Sunport Airport,35.04019927978516,-106.60900115966795,,US,US-NM,ABQ
medium_airport,Aberdeen Regional Airport,45.44910049438477,-98.42179870605469,,US,US-SD,ABR
medium_airport,Southwest Georgia Regional Airport,31.535499572753906,-84.19450378417969,,US,US-GA,ABY
small_airport,Antrim County Airport,44.9886016846,-85.19840240479999,,US,US-MI,ACB
medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,,US,US-MA,ACK
medium_airport,Waco Regional Airport,31.61129951477051,-97.23049926757812,,US,US-TX,ACT
medium_airport,Arcata Airport,40.97809982299805,-124.10900115966795,,US,US-CA,ACV
medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,,US,US-NJ,ACY
small_airport,Lenawee County Airport,41.8676986694,-84.07730102539998,,US,US-MI,ADG
small_airport,Ada Municipal Airport,34.8042984009,-96.67130279540001,,US,US-OK,ADT
small_airport,Ardmore Municipal Airport,34.30301,-97.01963420000001,,US,US-OK,ADM
small_airport,Addison Airport,32.9686012268,-96.8364028931,,US,US-TX,ADS
large_airport,Andrews Air Force Base,38.810798645,-76.86699676510001,,US,US-MD,ADW
seaplane_base,Kake Seaplane Base,56.9729995728,-133.945999146,,US,US-AK,KAE
small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,,US,US-MN,AEL
medium_airport,Alexandria International Airport,31.32740020751953,-92.54979705810548,,US,US-LA,AEX
small_airport,Karato Airport,-6.2655,155.3052,OC,PG,PG-NSB,KAF
small_airport,USAF Academy Airfield,38.96969986,-104.81300350000001,,US,US-CO,AFF
small_airport,Washington County Airport,40.1365013123,-80.29019927979999,,US,US-PA,WSG
small_airport,Jaffrey Airport Silver Ranch Airport,42.80509948730001,-72.0029983521,,US,US-NH,AFN
small_airport,Afton Municipal Airport,42.711200714099995,-110.94200134299999,,US,US-WY,AFO
large_airport,Fort Worth Alliance Airport,32.9875984192,-97.3188018799,,US,US-TX,AFW
medium_airport,Allegheny County Airport,40.354400634765625,-79.9301986694336,,US,US-PA,AGC
small_airport,Magnolia Municipal Airport,33.22800064,-93.21700287,,US,US-AR,AGO
large_airport,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,,US,US-GA,AGS
small_airport,Amedee Army Air Field,40.26620102,-120.15299990000001,,US,US-CA,AHC
small_airport,Amery Municipal Airport,45.281101226800004,-92.37539672850001,,US,US-WI,AHH
medium_airport,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,,US,US-GA,AHN
small_airport,Alliance Municipal Airport,42.0531997681,-102.804000854,,US,US-NE,AIA
small_airport,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,,US,US-IN,AID
small_airport,Aiken Municipal Airport,33.6493988037,-81.68499755859999,,US,US-SC,AIK
small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,,US,US-IA,AIO
small_airport,George Downer Airport,33.106498718299996,-88.19779968259998,,US,US-AL,AIV
small_airport,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,,US,US-MO,AIZ
small_airport,Colorado Plains Regional Airport,40.1755981445,-103.22200012200001,,US,US-CO,AKO
medium_airport,Akron Fulton International Airport,41.0374984741,-81.46690368649999,,US,US-OH,AKC
medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,,US,US-NY,ALB
medium_airport,Alice International Airport,27.740900039699998,-98.02690124510002,,US,US-TX,ALI
medium_airport,Alamogordo White Sands Regional Airport,32.839900970500004,-105.990997314,,US,US-NM,ALM
medium_airport,St Louis Regional Airport,38.89030075069999,-90.04599761959999,,US,US-IL,ALN
medium_airport,Waterloo Regional Airport,42.55709838867188,-92.40029907226562,,US,US-IA,ALO
medium_airport,San Luis Valley Regional Bergman Field,37.4348983765,-105.866996765,,US,US-CO,ALS
medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,,US,US-WA,ALW
small_airport,Thomas C Russell Field,32.914699554399995,-85.96299743649999,,US,US-AL,ALX
large_airport,Rick Husband Amarillo International Airport,35.219398498535156,-101.70600128173828,,US,US-TX,AMA
small_airport,Gratiot Community Airport,43.322101593,-84.68800354,,US,US-MI,AMN
small_airport,Ames Municipal Airport,41.99200058,-93.62180328,,US,US-IA,AMW
medium_airport,Anniston Metropolitan Airport,33.58819962,-85.85810089,,US,US-AL,ANB
medium_airport,Anderson Regional Airport,34.4945983887,-82.70939636230001,,US,US-SC,AND
small_airport,Harriet Alexander Field,38.538299560546996,-106.04900360107,,US,US-CO,SLT
small_airport,Lee Airport,38.9429016113,-76.568397522,,US,US-MD,ANP
small_airport,Tri State Steuben County Airport,41.639701843299996,-85.08350372310001,,US,US-IN,ANQ
small_airport,Ainsworth Municipal Airport,42.5792007446,-99.9929962158,,US,US-NE,ANW
small_airport,Anthony Municipal Airport,37.1585006714,-98.0795974731,,US,US-KS,ANY
small_airport,Lima Allen County Airport,40.7069015503,-84.0267028809,,US,US-OH,AOH
medium_airport,Altoona Blair County Airport,40.29639816,-78.31999969,,US,US-PA,AOO
medium_airport,Centennial Airport,39.57009888,-104.84899899999999,,US,US-CO,APA
small_airport,Napa County Airport,38.2131996155,-122.28099823,,US,US-CA,APC
medium_airport,Naples Municipal Airport,26.1525993347,-81.7752990723,,US,US-FL,APF
medium_airport,Phillips Army Air Field,39.46620178,-76.16880035,,US,US-MD,APG
small_airport,A P Hill Aaf (Fort A P Hill) Airport,38.06890106,-77.31829834,,US,US-VA,APH
medium_airport,Alpena County Regional Airport,45.07809829999999,-83.56030273,,US,US-MI,APN
small_airport,Marion County Brown Field,35.060699462900004,-85.5852966309,,US,US-TN,APT
small_airport,Apple Valley Airport,34.575298309299995,-117.18599700899999,,US,US-CA,APV
small_airport,Kamulai Airport,-8.150694444440001,146.834,OC,PG,PG-CPM,KAQ
medium_airport,Acadiana Regional Airport,30.0377998352,-91.8839035034,,US,US-LA,ARA
small_airport,Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,,US,US-MI,ARB
small_airport,Walnut Ridge Regional Airport,36.1246667,-90.9251111,,US,US-AR,ARG
small_airport,Wharton Regional Airport,29.254299163800006,-96.15440368649999,,US,US-TX,WHT
small_airport,Aurora Municipal Airport,41.771900177,-88.47570037839998,,US,US-IL,AUZ
medium_airport,Watertown International Airport,43.99190139770508,-76.02169799804688,,US,US-NY,ART
small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,,US,US-WI,ARV
small_airport,Beaufort County Airport,32.4122009277,-80.6343994141,,US,US-SC,BFT
medium_airport,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,,US,US-CO,ASE
small_airport,Springdale Municipal Airport,36.176399231,-94.11930084230002,,US,US-AR,SPZ
small_airport,Boire Field,42.781700134299996,-71.51480102539998,,US,US-NH,ASH
small_airport,Harrison County Airport,32.5205001831,-94.30780029299999,,US,US-TX,ASL
small_airport,Talladega Municipal Airport,33.569900512699995,-86.05090332030001,,US,US-AL,ASN
medium_airport,Astoria Regional Airport,46.158000946,-123.87899780299999,,US,US-OR,AST
small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,,US,US-WI,ASX
small_airport,Ashley Municipal Airport,46.0238990784,-99.3526000977,,US,US-ND,ASY
large_airport,Hartsfield Jackson Atlanta International Airport,33.63669967651367,-84.4281005859375,,US,US-GA,ATL
small_airport,Artesia Municipal Airport,32.8525009155,-104.46800231899999,,US,US-NM,ATS
small_airport,Appleton International Airport,44.258098602299995,-88.51909637450001,,US,US-WI,ATW
medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,,US,US-SD,ATY
medium_airport,Augusta State Airport,44.320598602299995,-69.7973022461,,US,US-ME,AUG
small_airport,Austin Municipal Airport,43.66500092,-92.93340302,,US,US-MN,AUM
small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,,US,US-CA,AUN
small_airport,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,,US,US-AL,AUO
large_airport,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,,US,US-TX,AUS
medium_airport,Wausau Downtown Airport,44.9262008667,-89.62660217290001,,US,US-WI,AUW
large_airport,Asheville Regional Airport,35.43619918823242,-82.54180145263672,,US,US-NC,AVL
small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,,US,US-FL,AVO
medium_airport,Wilkes Barre Scranton International Airport,41.338500976599995,-75.72339630130001,,US,US-PA,AVP
small_airport,Marana Regional Airport,32.4095993042,-111.21800231899999,,US,US-AZ,AVW
small_airport,Catalina Airport,33.4048995972,-118.416000366,,US,US-CA,CIB
small_airport,West Memphis Municipal Airport,35.135101318400004,-90.2343978882,,US,US-AR,AWM
small_airport,Algona Municipal Airport,43.0778999329,-94.27200317379999,,US,US-IA,AXG
medium_airport,Chandler Field,45.866298675500005,-95.3946990967,,US,US-MN,AXN
small_airport,Altus Quartz Mountain Regional Airport,34.6963996887,-99.34030151370001,,US,US-OK,AXS
small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,,US,US-OH,AXV
small_airport,Angel Fire Airport,36.422000885,-105.290000916,,US,US-NM,AXX
small_airport,Waycross Ware County Airport,31.249099731399998,-82.39550018310001,,US,US-GA,AYS
medium_airport,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,,US,US-MI,AZO
large_airport,Beale Air Force Base,39.136100769,-121.43699646,,US,US-CA,BAB
large_airport,Barksdale Air Force Base,32.5018005371,-93.6626968384,,US,US-LA,BAD
medium_airport,Barnes Municipal Airport,42.15779876710001,-72.7155990601,,US,US-MA,BAF
medium_airport,Columbus Municipal Airport,39.2619018555,-85.8963012695,,US,US-IN,CLU
small_airport,Battle Mountain Airport,40.598999023400005,-116.874000549,,US,US-NV,BAM
small_airport,Benson Municipal Airport,45.331901550299996,-95.6505966187,,US,US-MN,BBB
medium_airport,Curtis Field,31.179300308200002,-99.32389831540002,,US,US-TX,BBD
small_airport,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,,US,US-SC,BTN
small_airport,Broken Bow Municipal Airport,41.4365005493,-99.64219665530001,,US,US-NE,BBW
small_airport,Virginia Tech Montgomery Executive Airport,37.207599639899996,-80.4077987671,,US,US-VA,BCB
medium_airport,Bryce Canyon Airport,37.706401825,-112.144996643,,US,US-UT,BCE
small_airport,Boca Raton Airport,26.3784999847,-80.1076965332,,US,US-FL,BCT
medium_airport,Baudette International Airport,48.7284011841,-94.61219787600001,,US,US-MN,BDE
small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,,US,US-UT,BDG
large_airport,Bradley International Airport,41.9388999939,-72.68319702149999,,US,US-CT,BDL
medium_airport,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,,US,US-CT,BDR
small_airport,Boulder Municipal Airport,40.039398193400004,-105.225997925,,US,US-CO,WBU
seaplane_base,Bell Island Hot Springs Seaplane Base,55.9291000366,-131.572006226,,US,US-AK,KBE
small_airport,Beech Factory Airport,37.6944999695,-97.2149963379,,US,US-KS,BEC
medium_airport,Laurence G Hanscom Field,42.47000122,-71.28900146,,US,US-MA,BED
small_airport,Southwest Michigan Regional Airport,42.128601074200006,-86.4284973145,,US,US-MI,BEH
medium_airport,Bradford Regional Airport,41.8031005859375,-78.64009857177734,,US,US-PA,BFD
medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,,US,US-NE,BFF
large_airport,Boeing Field King County International Airport,47.52999877929688,-122.302001953125,,US,US-WA,BFI
medium_airport,Meadows Field,35.43360138,-119.0569992,,US,US-CA,BFL
medium_airport,Mobile Downtown Airport,30.626800537100006,-88.06809997559998,,US,US-AL,BFM
small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,,US,US-IN,BFR
small_airport,Hutchinson County Airport,35.70090103149999,-101.39399719200001,,US,US-TX,BGD
small_airport,Decatur County Industrial Air Park,30.971500399999996,-84.63739777,,US,US-GA,BGE
medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,,US,US-NY,BGM
large_airport,Bangor International Airport,44.80739974975586,-68.82810211181639,,US,US-ME,BGR
medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.36150359999999,,US,US-ME,BHB
large_airport,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,,US,US-AL,BHM
small_airport,Block Island State Airport,41.1680984497,-71.577796936,,US,US-RI,BID
small_airport,Beatrice Municipal Airport,40.3013000488,-96.75409698490002,,US,US-NE,BIE
medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,,US,US-TX,BIF
medium_airport,Eastern Sierra Regional Airport,37.373100280799996,-118.36399841299999,,US,US-CA,BIH
large_airport,Billings Logan International Airport,45.807701110839844,-108.54299926757812,,US,US-MT,BIL
medium_airport,Bismarck Municipal Airport,46.77270126342773,-100.74600219726562,,US,US-ND,BIS
medium_airport,Keesler Air Force Base,30.4104003906,-88.92440032959999,,US,US-MS,BIX
medium_airport,Rocky Mountain Metropolitan Airport,39.90879822,-105.11699679999998,,US,US-CO,BJC
medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,,US,US-MN,BJI
small_airport,Wayne County Airport,40.8748016357,-81.88829803470001,,US,US-OH,BJJ
small_airport,Stephens County Airport,32.71900177,-98.8909988403,,US,US-TX,BKD
medium_airport,Baker City Municipal Airport,44.8372993469,-117.808998108,,US,US-OR,BKE
medium_airport,Buckley Air Force Base,39.701698303200004,-104.75199890100001,,US,US-CO,BFK
medium_airport,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,,US,US-OH,BKL
small_airport,Allen C Perkinson Blackstone Army Air Field,37.0741996765,-77.9574966431,,US,US-VA,BKT
medium_airport,Raleigh County Memorial Airport,37.787300109899995,-81.1241989136,,US,US-WV,BKW
small_airport,Brookings Regional Airport,44.3047981262207,-96.81690216064452,,US,US-SD,BKX
medium_airport,Mercer County Airport,37.295799255371094,-81.20770263671875,,US,US-WV,BLF
medium_airport,Blythe Airport,33.6192016602,-114.717002869,,US,US-CA,BLH
medium_airport,Bellingham International Airport,48.79280090332031,-122.53800201416016,,US,US-WA,BLI
small_airport,Monmouth Executive Airport,40.18690109,-74.12490082,,US,US-NJ,BLM
small_airport,Blue Canyon Nyack Airport,39.2750015259,-120.709999084,,US,US-CA,BLU
large_airport,Scott AFB/Midamerica Airport,38.54520035,-89.83519745,,US,US-IL,BLV
small_airport,Kabwum,-6.15547222222,147.19147222200002,OC,PG,PG-MPL,KBM
small_airport,Brigham City Airport,41.552398681599996,-112.06199646,,US,US-UT,BMC
medium_airport,Monroe County Airport,39.14599990844727,-86.61669921875,,US,US-IN,BMG
large_airport,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,,US,US-IL,BMI
small_airport,Berlin Regional Airport,44.57540131,-71.17590332,,US,US-NH,BML
small_airport,Beaumont Municipal Airport,30.070699691799998,-94.21579742430002,,US,US-TX,BMT
large_airport,Nashville International Airport,36.1245002746582,-86.6781997680664,,US,US-TN,BNA
small_airport,Banning Municipal Airport,33.923099517800004,-116.850997925,,US,US-CA,BNG
small_airport,Barnwell Regional Airport,33.25780106,-81.38829803,,US,US-SC,BNL
medium_airport,Burns Municipal Airport,43.5918998718,-118.955001831,,US,US-OR,BNO
small_airport,Boone Municipal Airport,42.0495986938,-93.8476028442,,US,US-IA,BNW
large_airport,Boise Air Terminal/Gowen field,43.56439972,-116.22299960000001,,US,US-ID,BOI
large_airport,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,,US,US-MA,BOS
small_airport,Bartow Municipal Airport,27.943399429299998,-81.78340148930002,,US,US-FL,BOW
small_airport,Big Spring Mc Mahon-Wrinkle Airport,32.21260071,-101.5220032,,US,US-TX,BGS
medium_airport,Miley Memorial Field,42.58509827,-110.1110001,,US,US-WY,BPI
medium_airport,Ozark Regional Airport,36.3689002991,-92.4704971313,,US,US-AR,WMH
small_airport,Bowman Municipal Airport,46.187000274700004,-103.428001404,,US,US-ND,BWM
medium_airport,Southeast Texas Regional Airport,29.9507999420166,-94.02069854736328,,US,US-TX,BPT
medium_airport,Brunswick Golden Isles Airport,31.2588005065918,-81.46649932861328,,US,US-GA,BQK
medium_airport,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,,US,US-MN,BRD
medium_airport,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,,US,US-IA,BRL
medium_airport,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,,US,US-TX,BRO
small_airport,Samuels Field,37.8143005371,-85.49960327149999,,US,US-KY,BRY
small_airport,Skypark Airport,40.8694000244,-111.92700195299999,,US,US-UT,BTF
